Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2018/08/07 08:09:00 AM,2018/08/07,08:09,2018,Tuesday,2018/08/07 08:09:00 AM,70003307041,700033,180577143,182190698,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,POWELL ST \ OFARRELL ST,24904000,Central,Tenderloin,3,37.78640961281089,-122.40803623744476,"(37.78640961281089, -122.40803623744476)"
2018/08/06 07:15:00 AM,2018/08/06,07:15,2018,Monday,2018/08/07 08:25:00 AM,70003507026,700035,180589518,182190734,VI,Vehicle Initial,,07026,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",Open or Active,SUTTER ST \ LARKIN ST,25202000,Central,Nob Hill,3,37.787966284910645,-122.41846502787442,"(37.787966284910645, -122.41846502787442)"
2018/08/06 06:30:00 PM,2018/08/06,18:30,2018,Monday,2018/08/07 10:36:00 AM,70004307021,700043,180589643,182191166,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,VALLEJO ST \ BUCHANAN ST,26579000,Northern,Marina,2,37.79564411986823,-122.43182783403326,"(37.79564411986823, -122.43182783403326)"
2018/05/18 12:01:00 AM,2018/05/18,00:01,2018,Friday,2018/08/07 09:00:00 AM,70004407043,700044,180369633,181380342,VS,Vehicle Supplement,,07043,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Motorcycle",Open or Active,GIRARD ST \ BURROWS ST,20652000,Bayview,Portola,9,37.728574319743224,-122.40509101928248,"(37.728574319743224, -122.40509101928248)"
2018/08/07 10:41:00 AM,2018/08/07,10:41,2018,Tuesday,2018/08/07 11:08:00 AM,70004807041,700048,180576731,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/08/07 11:41:00 AM,2018/08/07,11:41,2018,Tuesday,2018/08/07 11:41:00 AM,70005107043,700051,180587534,182182146,VS,Vehicle Supplement,,07043,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Motorcycle",Open or Active,WILLOW ST \ LARKIN ST,25150000,Tenderloin,Tenderloin,6,37.783777522298124,-122.41761857247508,"(37.783777522298124, -122.41761857247508)"
2018/08/06 05:00:00 PM,2018/08/06,17:00,2018,Monday,2018/08/07 11:30:00 AM,70005307021,700053,180589778,182190759,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,AVENUE B \ HALIBUT CT,34133000,Southern,Treasure Island,6,37.82452429749066,-122.37559311370266,"(37.82452429749066, -122.37559311370266)"
2018/08/07 11:25:00 AM,2018/08/07,11:25,2018,Tuesday,2018/08/07 11:40:00 AM,70005707041,700057,180576662,182191156,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,SAN JOSE AVE \ SERGEANT JOHN V YOUNG ST,22101000,Park,Outer Mission,11,37.72498829635846,-122.44306587712263,"(37.72498829635846, -122.44306587712263)"
2018/08/05 11:00:00 AM,2018/08/05,11:00,2018,Sunday,2018/08/07 07:39:00 AM,70006007023,700060,180589819,182191360,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,ROSE ST \ OCTAVIA ST,35008000,Northern,Hayes Valley,5,37.77344373605483,-122.4236995042576,"(37.77344373605483, -122.4236995042576)"
2018/08/07 11:30:00 AM,2018/08/07,11:30,2018,Tuesday,2018/08/07 12:53:00 PM,70006807045,700068,180569720,,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,,,Out of SF,,,,,
2018/08/07 11:30:00 AM,2018/08/07,11:30,2018,Tuesday,2018/08/07 12:26:00 PM,70007207021,700072,180589972,182191513,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,ALOHA AVE \ 14TH AVE \ 15TH AVE,27347000,Mission,Inner Sunset,7,37.75746526022591,-122.47202704455877,"(37.75746526022591, -122.47202704455877)"
2018/08/07 12:00:00 AM,2018/08/07,00:00,2018,Tuesday,2018/08/07 08:29:00 AM,70009107021,700091,180590054,182190743,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FOLSOM ST \ PRECITA AVE,21172000,Mission,Bernal Heights,9,37.74717101922593,-122.41357113302529,"(37.74717101922593, -122.41357113302529)"
2018/08/07 10:00:00 AM,2018/08/07,10:00,2018,Tuesday,2018/08/07 02:22:00 PM,70010207021,700102,180590292,182191765,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,GEARY BLVD \ COLLINS ST,26908000,Richmond,Lone Mountain/USF,1,37.782116602343244,-122.45009230346619,"(37.782116602343244, -122.45009230346619)"
2018/08/06 06:30:00 PM,2018/08/06,18:30,2018,Monday,2018/08/07 02:50:00 PM,70010407025,700104,180590349,182192013,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,TOLAND ST \ OAKDALE AVE,20803000,Bayview,Bayview Hunters Point,10,37.74096192703731,-122.4015557018139,"(37.74096192703731, -122.4015557018139)"
2018/08/06 09:00:00 PM,2018/08/06,21:00,2018,Monday,2018/08/07 03:20:00 PM,70011507026,700115,180590452,182192103,VI,Vehicle Initial,,07026,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",Open or Active,ILLINOIS ST \ MARIN ST,23531000,Bayview,Bayview Hunters Point,10,37.74906582026698,-122.3864279302503,"(37.74906582026698, -122.3864279302503)"
2018/08/07 02:24:00 PM,2018/08/07,14:24,2018,Tuesday,2018/08/07 02:24:00 PM,70012207041,700122,180539165,182191938,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,PENNSYLVANIA AVE \ 25TH ST,23613000,Bayview,Bayview Hunters Point,10,37.75254468277438,-122.39263938768424,"(37.75254468277438, -122.39263938768424)"
2018/08/07 12:00:00 AM,2018/08/07,00:00,2018,Tuesday,2018/08/07 04:00:00 PM,70012707021,700127,180590571,182192249,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,BROOKDALE AVE \ SANTOS ST,20432000,Ingleside,Visitacion Valley,10,37.71193343102876,-122.41876599574823,"(37.71193343102876, -122.41876599574823)"
2018/08/07 05:02:00 PM,2018/08/07,17:02,2018,Tuesday,2018/08/07 05:02:00 PM,70014207041,700142,180566453,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/08/07 08:13:00 AM,2018/08/07,08:13,2018,Tuesday,2018/08/07 08:13:00 AM,70014607041,700146,180586291,182180706,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,19TH ST \ GUERRERO ST,25676000,Mission,Mission,8,37.75996737508222,-122.42364130874256,"(37.75996737508222, -122.42364130874256)"
2018/08/07 05:40:00 PM,2018/08/07,17:40,2018,Tuesday,2018/08/07 05:40:00 PM,70015507041,700155,180315482,182192584,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,ELM ST \ POLK ST,24465000,Tenderloin,Tenderloin,6,37.78170478586898,-122.41890131120944,"(37.78170478586898, -122.41890131120944)"
2018/08/07 05:16:00 PM,2018/08/07,17:16,2018,Tuesday,2018/08/07 05:16:00 PM,70015807041,700158,180580566,182160077,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,JESSIE EAST ST \ MISSION ST,35047000,Southern,South of Market,6,37.784006612420036,-122.40486479517743,"(37.784006612420036, -122.40486479517743)"
2018/08/07 03:50:00 PM,2018/08/07,15:50,2018,Tuesday,2018/08/07 06:50:00 PM,70016807021,700168,180591046,182192928,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,REVERE AVE \ INGALLS ST,20125000,Bayview,Bayview Hunters Point,10,37.72848584805409,-122.3845563064214,"(37.72848584805409, -122.3845563064214)"
2018/08/07 06:34:00 PM,2018/08/07,18:34,2018,Tuesday,2018/08/07 06:34:00 PM,70017307041,700173,180591024,182192878,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,JESSIE EAST ST \ MISSION ST,35047000,Southern,South of Market,6,37.784006612420036,-122.40486479517743,"(37.784006612420036, -122.40486479517743)"
2018/08/07 06:14:00 PM,2018/08/07,18:14,2018,Tuesday,2018/08/07 06:14:00 PM,70019807053,700198,180590957,182192788,II,Initial,,07053,Vehicle Impounded,Vehicle Impounded,"Vehicle, Impounded",Cite or Arrest Adult,22ND AVE \ CALIFORNIA ST,27644000,Richmond,Outer Richmond,1,37.78402823745795,-122.48179117303071,"(37.78402823745795, -122.48179117303071)"
2018/08/07 06:00:00 PM,2018/08/07,18:00,2018,Tuesday,2018/08/07 10:15:00 PM,70020107041,700201,180591381,182193342,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Unfounded,08TH ST \ HOWARD ST,24299000,Southern,South of Market,6,37.77622135530407,-122.41160611386445,"(37.77622135530407, -122.41160611386445)"
2018/08/07 09:05:00 PM,2018/08/07,21:05,2018,Tuesday,2018/08/07 09:05:00 PM,70021107041,700211,180581702,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/08/07 06:00:00 PM,2018/08/07,18:00,2018,Tuesday,2018/08/07 08:57:00 PM,70022507021,700225,180591610,182193655,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,08TH ST \ HOWARD ST,24299000,Southern,South of Market,6,37.77622135530407,-122.41160611386445,"(37.77622135530407, -122.41160611386445)"
2018/08/07 08:24:00 PM,2018/08/07,20:24,2018,Tuesday,2018/08/07 08:38:00 PM,70023607027,700236,180554066,182193283,VS,Vehicle Supplement,,07027,Motor Vehicle Theft?,Motor Vehicle Theft,"Auto, Grand Theft of",Open or Active,38TH AVE \ SANTIAGO ST,23409000,Taraval,Sunset/Parkside,4,37.74402109115975,-122.49617967335186,"(37.74402109115975, -122.49617967335186)"
2018/08/07 11:34:00 PM,2018/08/07,23:34,2018,Tuesday,2018/08/07 11:34:00 PM,70025407054,700254,180588372,182183253,VS,Vehicle Supplement,,07054,Vehicle Misplaced,Vehicle Misplaced,"Vehicle, Misplaced",Open or Active,WAVERLY PL \ CLAY ST,24987000,Central,Chinatown,3,37.794197956472146,-122.40682121719094,"(37.794197956472146, -122.40682121719094)"
2018/08/08 12:29:00 AM,2018/08/08,00:29,2018,Wednesday,2018/08/08 12:29:00 AM,70026407055,700264,180591870,182193450,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,VALLEJO ST \ MASON ST,25116000,Central,Chinatown,3,37.79816523871442,-122.41209588481362,"(37.79816523871442, -122.41209588481362)"
2018/08/07 02:45:00 PM,2018/08/07,14:45,2018,Tuesday,2018/08/08 03:35:00 AM,70028407041,700284,180572115,182191993,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,FRANKLIN ST \ EDDY ST,25191000,Northern,Western Addition,5,37.78268536745206,-122.42246374465972,"(37.78268536745206, -122.42246374465972)"
2018/08/06 11:55:00 AM,2018/08/06,11:55,2018,Monday,2018/08/08 04:25:00 AM,70028807041,700288,180588548,182200287,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,FITZGERALD AVE \ HAWES ST,20107000,Southern,Bayview Hunters Point,10,37.71992742512608,-122.38945904536318,"(37.71992742512608, -122.38945904536318)"
2018/08/08 01:15:00 AM,2018/08/08,01:15,2018,Wednesday,2018/08/08 01:15:00 AM,70029007041,700290,180588758,182200127,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,25TH ST \ SAN BRUNO AVE,23716000,Mission,Mission,10,37.75184492850555,-122.40424179382087,"(37.75184492850555, -122.40424179382087)"
2018/08/08 04:56:00 AM,2018/08/08,04:56,2018,Wednesday,2018/08/08 04:56:00 AM,70035207041,700352,180592050,182200352,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,GOUGH ST \ MCALLISTER ST,25941000,Northern,Western Addition,5,37.77967358513161,-122.4235413079694,"(37.77967358513161, -122.4235413079694)"
2018/08/08 02:30:00 AM,2018/08/08,02:30,2018,Wednesday,2018/08/08 05:41:00 AM,70041407021,700414,180592135,182200408,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,LEAVENWORTH ST \ BUSH ST,25165000,Central,Nob Hill,3,37.78931984806438,-122.41537192257195,"(37.78931984806438, -122.41537192257195)"
2018/08/08 09:01:00 AM,2018/08/08,09:01,2018,Wednesday,2018/08/08 09:01:00 AM,70042607041,700426,180552123,182200846,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,20TH AVE \ BALBOA ST,27497000,Richmond,Outer Richmond,1,37.77654633704602,-122.47910635745805,"(37.77654633704602, -122.47910635745805)"
2018/08/08 08:53:00 AM,2018/08/08,08:53,2018,Wednesday,2018/08/08 08:53:00 AM,70043407041,700434,180551012,182200825,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,SYCAMORE ST \ VALENCIA ST,24172000,Mission,Mission,8,37.76257883049033,-122.42166247826907,"(37.76257883049033, -122.42166247826907)"
2018/08/08 11:05:00 AM,2018/08/08,11:05,2018,Wednesday,2018/08/08 11:23:00 AM,70047007041,700470,180562047,182201432,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,08TH ST \ MINNA ST,24310000,Southern,South of Market,6,37.77702641978903,-122.41261666820427,"(37.77702641978903, -122.41261666820427)"
2018/08/06 05:00:00 PM,2018/08/06,17:00,2018,Monday,2018/08/08 01:07:00 PM,70047907021,700479,180592840,182201942,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,GOUGH ST \ ELLIS ST,26492000,Northern,Western Addition,5,37.78339985751909,-122.42429481397211,"(37.78339985751909, -122.42429481397211)"
2018/08/08 12:42:00 PM,2018/08/08,12:42,2018,Wednesday,2018/08/08 12:42:00 PM,70048807041,700488,180586467,182201158,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,TENNESSEE ST \ 22ND ST,23558000,Bayview,Potrero Hill,10,37.757883662734024,-122.38924822480189,"(37.757883662734024, -122.38924822480189)"
2018/08/08 02:06:00 PM,2018/08/08,14:06,2018,Wednesday,2018/08/08 02:13:00 PM,70049807041,700498,180576474,182142354,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/08/07 10:00:00 PM,2018/08/07,22:00,2018,Tuesday,2018/08/08 12:33:00 PM,70050407020,700504,180592969,182201784,VI,Vehicle Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,31ST AVE \ NORIEGA ST,27676000,Taraval,Sunset/Parkside,4,37.75367419233453,-122.48932371166421,"(37.75367419233453, -122.48932371166421)"
2018/08/08 10:00:00 AM,2018/08/08,10:00,2018,Wednesday,2018/08/08 10:00:00 AM,70051707043,700517,180567019,182111630,VS,Vehicle Supplement,,07043,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Motorcycle",Open or Active,RANKIN ST \ INNES AVE,33238000,Bayview,Bayview Hunters Point,10,37.74265137802863,-122.39458917290068,"(37.74265137802863, -122.39458917290068)"
2018/08/08 12:01:00 PM,2018/08/08,12:01,2018,Wednesday,2018/08/08 01:47:00 PM,70051807041,700518,180580588,182201646,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,ALEMANY BLVD \ SANTA ROSA AVE,21772000,Ingleside,Outer Mission,11,37.72671921895877,-122.43599094660901,"(37.72671921895877, -122.43599094660901)"
2018/08/08 02:10:00 PM,2018/08/08,14:10,2018,Wednesday,2018/08/08 02:10:00 PM,70052207053,700522,180564974,182202171,IS,Initial Supplement,,07053,Vehicle Impounded,Vehicle Impounded,"Vehicle, Impounded",Open or Active,JENNINGS ST \ CARGO WAY,33104000,Bayview,Bayview Hunters Point,10,37.74019196645599,-122.37684733677168,"(37.74019196645599, -122.37684733677168)"
2018/08/08 03:23:00 PM,2018/08/08,15:23,2018,Wednesday,2018/08/08 03:23:00 PM,70052807041,700528,180590571,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/08/07 09:00:00 PM,2018/08/07,21:00,2018,Tuesday,2018/08/08 03:35:00 PM,70053507023,700535,180593371,182202541,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,PAGE ST \ WEBSTER ST,25901000,Northern,Hayes Valley,5,37.77324779963808,-122.42899005279499,"(37.77324779963808, -122.42899005279499)"
2018/08/08 03:51:00 PM,2018/08/08,15:51,2018,Wednesday,2018/08/08 03:51:00 PM,70054807021,700548,180548865,182202607,IS,Initial Supplement,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Cite or Arrest Adult,BROADWAY \ DAVIS ST,24798000,Central,Financial District/South Beach,3,37.79888096617859,-122.39869570327996,"(37.79888096617859, -122.39869570327996)"
2018/08/08 05:00:00 PM,2018/08/08,17:00,2018,Wednesday,2018/08/08 05:00:00 PM,70055707041,700557,180589972,182202756,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Adult,CESAR CHAVEZ ST \ BARTLETT ST,21343000,Mission,Mission,9,37.74817939136343,-122.41917060471224,"(37.74817939136343, -122.41917060471224)"
2018/08/08 08:30:00 AM,2018/08/08,08:30,2018,Wednesday,2018/08/08 06:15:00 PM,70058007021,700580,180593791,182203228,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,ALVARADO ST \ DOUGLASS ST,25777000,Mission,Noe Valley,8,37.75343385242298,-122.43870391880182,"(37.75343385242298, -122.43870391880182)"
2018/08/08 06:33:00 PM,2018/08/08,18:33,2018,Wednesday,2018/08/08 07:09:00 PM,70060007045,700600,180579337,182203293,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,SUNNYDALE AVE \ SANTOS ST,20433000,Ingleside,Visitacion Valley,10,37.71234914596178,-122.41828342203627,"(37.71234914596178, -122.41828342203627)"
2018/08/08 12:52:00 PM,2018/08/08,12:52,2018,Wednesday,2018/08/08 07:11:00 PM,70060207043,700602,180575567,182201890,VS,Vehicle Supplement,,07043,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Motorcycle",Open or Active,TOLEDO WAY \ PIERCE ST,26775000,Northern,Marina,2,37.80101678343226,-122.43959833788341,"(37.80101678343226, -122.43959833788341)"
2018/08/03 12:00:00 PM,2018/08/03,12:00,2018,Friday,2018/08/08 07:46:00 PM,70060807021,700608,180594090,182203598,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,17TH ST \ CHURCH ST,25723000,Mission,Castro/Upper Market,8,37.76288986498137,-122.42850875070255,"(37.76288986498137, -122.42850875070255)"
2018/08/09 12:57:00 AM,2018/08/09,00:57,2018,Thursday,2018/08/09 01:27:00 AM,70068407041,700684,180586285,182210096,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,SPEAR ST \ HOWARD ST,24547000,Southern,Financial District/South Beach,6,37.791310970148544,-122.39252462341119,"(37.791310970148544, -122.39252462341119)"
2018/08/05 09:30:00 PM,2018/08/05,21:30,2018,Sunday,2018/08/08 11:45:00 PM,70068707041,700687,180586570,182204316,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Adult,GOETTINGEN ST \ HARKNESS AVE,20580000,Ingleside,Visitacion Valley,10,37.71725416200748,-122.40257702281929,"(37.71725416200748, -122.40257702281929)"
2018/08/09 01:11:00 AM,2018/08/09,01:11,2018,Thursday,2018/08/09 01:11:00 AM,70069107041,700691,180594670,182210127,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Adult,24TH ST \ YORK ST,23957000,Mission,Mission,9,37.75285240350464,-122.40818896891844,"(37.75285240350464, -122.40818896891844)"
2018/08/09 03:57:00 AM,2018/08/09,03:57,2018,Thursday,2018/08/09 03:57:00 AM,70070007041,700700,180536791,182210309,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Adult,GREENWICH ST \ DIVISADERO ST,26967000,Northern,Marina,2,37.7981119508298,-122.44246791371486,"(37.7981119508298, -122.44246791371486)"
2018/08/09 12:45:00 AM,2018/08/09,00:45,2018,Thursday,2018/08/09 01:13:00 AM,70070107021,700701,180594711,182210143,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,HOLYOKE ST \ SILLIMAN ST,20903000,Bayview,Portola,9,37.72994453730615,-122.41003183040812,"(37.72994453730615, -122.41003183040812)"
2018/08/08 05:00:00 PM,2018/08/08,17:00,2018,Wednesday,2018/08/09 08:19:00 AM,70095707025,700957,180594943,182210760,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,FELL ST \ LYON ST,26354000,Park,Lone Mountain/USF,5,37.77342422430075,-122.44256485144825,"(37.77342422430075, -122.44256485144825)"
2018/08/08 09:45:00 PM,2018/08/08,21:45,2018,Wednesday,2018/08/09 08:49:00 AM,70096507021,700965,180595004,182210868,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,GOLDEN GATE AVE \ LEAVENWORTH ST,24334000,Tenderloin,Tenderloin,6,37.781863337992526,-122.41386560526722,"(37.781863337992526, -122.41386560526722)"
2018/08/01 08:00:00 AM,2018/08/01,08:00,2018,Wednesday,2018/08/09 08:41:00 AM,70096907021,700969,180595054,182210842,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,EUCALYPTUS DR \ JUNIPERO SERRA BLVD,33502000,Taraval,West of Twin Peaks,7,37.73106022707134,-122.47213219637078,"(37.73106022707134, -122.47213219637078)"
2018/08/09 08:49:00 AM,2018/08/09,08:49,2018,Thursday,2018/08/09 08:59:00 AM,70097407046,700974,180595032,182210882,VI,Vehicle Initial,,07046,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Other Vehicle",Open or Active,GENEBERN WAY \ COLLEGE AVE \ JUSTIN DR,21818000,Out of SF,Bernal Heights,9,37.73456337223002,-122.4238523248338,"(37.73456337223002, -122.4238523248338)"
2018/08/09 01:09:00 AM,2018/08/09,01:09,2018,Thursday,2018/08/09 10:03:00 AM,70098807041,700988,180544465,182210128,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,FLORIDA ST \ MARIPOSA ST,24046000,Mission,Mission,9,37.76297272623552,-122.41120683976601,"(37.76297272623552, -122.41120683976601)"
2018/08/09 11:37:00 AM,2018/08/09,11:37,2018,Thursday,2018/08/09 11:55:00 AM,70100007041,701000,180595468,182211464,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,ELLIS ST \ WEBSTER ST,26585000,Northern,Western Addition,5,37.782569887796356,-122.43079788213421,"(37.782569887796356, -122.43079788213421)"
2018/08/09 01:09:00 PM,2018/08/09,13:09,2018,Thursday,2018/08/09 01:11:00 PM,70100907055,701009,180595628,182211832,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,,,Out of SF,,,,,
2018/08/08 08:00:00 PM,2018/08/08,20:00,2018,Wednesday,2018/08/09 09:58:00 AM,70101207020,701012,180595195,182211092,VI,Vehicle Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,VISITACION AVE \ REY ST,20378000,Ingleside,Visitacion Valley,10,37.71246527391566,-122.4115717162611,"(37.71246527391566, -122.4115717162611)"
2018/08/09 11:28:00 AM,2018/08/09,11:28,2018,Thursday,2018/08/09 11:28:00 AM,70102407041,701024,180554834,182211429,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Adult,YORK ST \ 22ND ST,23970000,Southern,Mission,9,37.756054713668725,-122.40849924216333,"(37.756054713668725, -122.40849924216333)"
2018/08/09 11:15:00 AM,2018/08/09,11:15,2018,Thursday,2018/08/09 11:15:00 AM,70104807041,701048,180582261,,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,,,Out of SF,,,,,
2018/08/09 04:46:00 PM,2018/08/09,16:46,2018,Thursday,2018/08/09 04:46:00 PM,70106907055,701069,180596284,182212696,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,TURK ST \ TAYLOR ST,24924000,Tenderloin,Tenderloin,6,37.78321431177312,-122.41076482950653,"(37.78321431177312, -122.41076482950653)"
2018/08/08 06:00:00 PM,2018/08/08,18:00,2018,Wednesday,2018/08/09 05:34:00 PM,70108007021,701080,180596450,182212957,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,SAN BRUNO AVE \ OLMSTEAD ST,20576000,Bayview,Portola,9,37.722832384254595,-122.40161258024654,"(37.722832384254595, -122.40161258024654)"
